PostalCode,HubID,LMR,CourierId
3374,CPT,Main,courier_c
3375,CPT,Main,courier_c
3377,CPT,Main,courier_c
3378,CPT,Main,courier_c
3379,CPT,Main,courier_c
3380,CPT,Main,courier_c
3381,CPT,Main,courier_c
3382,CPT,Main,courier_c
3383,CPT,Main,courier_c
3384,CPT,Main,courier_c
3386,CPT,Main,courier_c
3387,CPT,Main,courier_c
3388,CPT,Main,courier_c
3500,CPT,Main,courier_c
3600,CPT,Main,courier_c
3601,CPT,Main,courier_c
3602,CPT,Main,courier_c
3603,CPT,Main,courier_c
3604,CPT,Main,courier_c
3605,CPT,Main,courier_c
3607,CPT,Main,courier_c
3608,CPT,Main,courier_c
3609,CPT,Main,courier_c
3610,CPT,Main,courier_c
3611,CPT,Main,courier_c
3612,CPT,Main,courier_c
3613,CPT,Main,courier_c
3614,CPT,Main,courier_c
3615,CPT,Main,courier_c
3616,CPT,Main,courier_c
3617,CPT,Main,courier_c
3618,CPT,Main,courier_c
3620,CPT,Main,courier_c
3621,CPT,Main,courier_c
3622,CPT,Main,courier_c
3623,CPT,Main,courier_c
3624,CPT,Main,courier_c
3626,CPT,Main,courier_c
3629,CPT,Main,courier_c
3630,CPT,Main,courier_c
3631,CPT,Main,courier_c
3632,CPT,Main,courier_c
3633,CPT,Main,courier_c
3634,CPT,Main,courier_c
3635,CPT,Main,courier_c
3640,CPT,Main,courier_c
3641,CPT,Main,courier_c
3650,CPT,Main,courier_c
3651,CPT,Main,courier_c
3652,CPT,Main,courier_c
3655,CPT,Main,courier_c
3660,CPT,Main,courier_c
3670,CPT,Main,courier_c
3680,CPT,Main,courier_c
3690,CPT,Main,courier_c
3699,CPT,Main,courier_c
3700,CPT,Main,courier_c
3701,CPT,Main,courier_c
3702,CPT,Main,courier_c
3703,CPT,Main,courier_c
3705,CPT,Main,courier_c
3710,CPT,Main,courier_c
3720,CPT,Main,courier_c
3730,CPT,Main,courier_c
3740,CPT,Main,courier_c
3741,CPT,Main,courier_c
3742,CPT,Main,courier_c
3750,CPT,Main,courier_c
3751,CPT,Main,courier_c
3760,CPT,Main,courier_c
3770,CPT,Main,courier_c
3780,CPT,Main,courier_c
3781,CPT,Main,courier_c
3782,CPT,Main,courier_c
3783,CPT,Main,courier_c
3800,CPT,Main,courier_c
3801,CPT,Main,courier_c
3802,CPT,Main,courier_c
3803,CPT,Main,courier_c
3804,CPT,Main,courier_c
3805,CPT,Main,courier_c
3806,CPT,Main,courier_c
3807,CPT,Main,courier_c
3808,CPT,Main,courier_c
3814,CPT,Main,courier_c
3815,CPT,Main,courier_c
3816,CPT,Main,courier_c
3817,CPT,Main,courier_c
3818,CPT,Main,courier_c
3820,CPT,Main,courier_c
3821,CPT,Main,courier_c
3822,CPT,Main,courier_c
3823,CPT,Main,courier_c
3825,CPT,Main,courier_c
3830,CPT,Main,courier_c
3835,CPT,Main,courier_c
3836,CPT,Main,courier_c
3837,CPT,Main,courier_c
3838,CPT,Main,courier_c
3850,CPT,Main,courier_c
3855,CPT,Main,courier_c
3856,CPT,Main,courier_c
3857,CPT,Main,courier_c
3858,CPT,Main,courier_c
3859,CPT,Main,courier_c
3865,CPT,Main,courier_c
3866,CPT,Main,courier_c
3867,CPT,Main,courier_c
3871,CPT,Main,courier_c
3872,CPT,Main,courier_c
3873,CPT,Main,courier_c
3874,CPT,Main,courier_c
3875,CPT,Main,courier_c
3879,CPT,Main,courier_c
3880,CPT,Main,courier_c
3881,CPT,Main,courier_c
3882,CPT,Main,courier_c
3883,CPT,Main,courier_c
3884,CPT,Main,courier_c
3885,CPT,Main,courier_c
3886,CPT,Main,courier_c
3887,CPT,Main,courier_c
3888,CPT,Main,courier_c
3889,CPT,Main,courier_c
3890,CPT,Main,courier_c
3891,CPT,Main,courier_c
3892,CPT,Main,courier_c
3893,CPT,Main,courier_c
3894,CPT,Main,courier_c
3900,CPT,Main,courier_c
3901,CPT,Main,courier_c
3902,CPT,Main,courier_c
3903,CPT,Main,courier_c
3904,CPT,Main,courier_c
3905,CPT,Main,courier_c
3910,CPT,Main,courier_c
3915,CPT,Main,courier_c
3925,CPT,Main,courier_c
3930,CPT,Main,courier_c
3934,CPT,Main,courier_c
3935,CPT,Main,courier_c
3936,CPT,Main,courier_c
3937,CPT,Main,courier_c
3938,CPT,Main,courier_c
3939,CPT,Main,courier_c
3940,CPT,Main,courier_c
3941,CPT,Main,courier_c
3942,CPT,Main,courier_c
3950,CPT,Main,courier_c
3951,CPT,Main,courier_c
3952,CPT,Main,courier_c
3953,CPT,Main,courier_c
3954,CPT,Main,courier_c
3960,CPT,Main,courier_c
3961,CPT,Main,courier_c
3963,CPT,Main,courier_c
3964,CPT,Main,courier_c
3965,CPT,Main,courier_c
3966,CPT,Main,courier_c
3967,CPT,Main,courier_c
3968,CPT,Main,courier_c
3969,CPT,Main,courier_c
3970,CPT,Main,courier_c
3972,CPT,Main,courier_c
3973,CPT,Main,courier_c
3974,CPT,Main,courier_c
3975,CPT,Main,courier_c
3976,CPT,Main,courier_c
3977,CPT,Main,courier_c
3978,CPT,Main,courier_c
3979,CPT,Main,courier_c
3980,CPT,Main,courier_c
3981,CPT,Main,courier_c
3982,CPT,Main,courier_c
3983,CPT,Main,courier_c
3984,CPT,Main,courier_c
3985,CPT,Main,courier_c
3986,CPT,Main,courier_c
3987,CPT,Main,courier_c
3988,CPT,Main,courier_c
3989,CPT,Main,courier_c
3990,CPT,Main,courier_c
3991,CPT,Main,courier_c
3992,CPT,Main,courier_c
3993,CPT,Main,courier_c
3994,CPT,Main,courier_c
3996,CPT,Main,courier_c
4000,CPT,Main,courier_c
4001,CPT,Main,courier_c
4002,CPT,Main,courier_c
4003,CPT,Main,courier_c
4004,CPT,Main,courier_c
4005,CPT,Main,courier_c
4006,CPT,Main,courier_c
4007,CPT,Main,courier_c
4008,CPT,Main,courier_c
4010,CPT,Main,courier_c
4011,CPT,Main,courier_c
4013,CPT,Main,courier_c
4014,CPT,Main,courier_c
4015,CPT,Main,courier_c
4016,CPT,Main,courier_c
4017,CPT,Main,courier_c
4018,CPT,Main,courier_c
4019,CPT,Main,courier_c
4021,CPT,Main,courier_c
4022,CPT,Main,courier_c
4023,CPT,Main,courier_c
4024,CPT,Main,courier_c
4025,CPT,Main,courier_c
4026,CPT,Main,courier_c
4027,CPT,Main,courier_c
4028,CPT,Main,courier_c
4029,CPT,Main,courier_c
4030,CPT,Main,courier_c
4031,CPT,Main,courier_c
4032,CPT,Main,courier_c
4033,CPT,Main,courier_c
4034,CPT,Main,courier_c
4035,CPT,Main,courier_c
4036,CPT,Main,courier_c
4037,CPT,Main,courier_c
4038,CPT,Main,courier_c
4039,CPT,Main,courier_c
4041,CPT,Main,courier_c
4042,CPT,Main,courier_c
4043,CPT,Main,courier_c
4044,CPT,Main,courier_c
4045,CPT,Main,courier_c
4046,CPT,Main,courier_c
4047,CPT,Main,courier_c
4048,CPT,Main,courier_c
4049,CPT,Main,courier_c
4050,CPT,Main,courier_c
4051,CPT,Main,courier_c
4052,CPT,Main,courier_c
4053,CPT,Main,courier_c
4054,CPT,Main,courier_c
4055,CPT,Main,courier_c
4056,CPT,Main,courier_c
4057,CPT,Main,courier_c
4058,CPT,Main,courier_c
4059,CPT,Main,courier_c
4060,CPT,Main,courier_c
4061,CPT,Main,courier_c
4062,CPT,Main,courier_c
4064,CPT,Main,courier_c
4065,CPT,Main,courier_c
4066,CPT,Main,courier_c
4067,CPT,Main,courier_c
4068,CPT,Main,courier_c
4069,CPT,Main,courier_c
4070,CPT,Main,courier_c
4071,CPT,Main,courier_c
4072,CPT,Main,courier_c
4073,CPT,Main,courier_c
4074,CPT,Main,courier_c
4075,CPT,Main,courier_c
4078,CPT,Main,courier_c
4079,CPT,Main,courier_c
4080,CPT,Main,courier_c
4082,CPT,Main,courier_c
4083,CPT,Main,courier_c
4084,CPT,Main,courier_c
4085,CPT,Main,courier_c
4086,CPT,Main,courier_c
4087,CPT,Main,courier_c
4088,CPT,Main,courier_c
4089,CPT,Main,courier_c
4090,CPT,Main,courier_c
4091,CPT,Main,courier_c
4092,CPT,Main,courier_c
4093,CPT,Main,courier_c
4094,CPT,Main,courier_c
4096,CPT,Main,courier_c
4097,CPT,Main,courier_c
4098,CPT,Main,courier_c
4099,CPT,Main,courier_c
4100,CPT,Main,courier_c
4101,CPT,Main,courier_c
4102,CPT,Main,courier_c
4103,CPT,Main,courier_c
4104,CPT,Main,courier_c
4105,CPT,Main,courier_c
4106,CPT,Main,courier_c
4107,CPT,Main,courier_c
4108,CPT,Main,courier_c
4109,CPT,Main,courier_c
4110,CPT,Main,courier_c
4111,CPT,Main,courier_c
4112,CPT,Main,courier_c
4113,CPT,Main,courier_c
4115,CPT,Main,courier_c
4120,CPT,Main,courier_c
4122,CPT,Main,courier_c
4125,CPT,Main,courier_c
4126,CPT,Main,courier_c
4127,CPT,Main,courier_c
4128,CPT,Main,courier_c
4129,CPT,Main,courier_c
4130,CPT,Main,courier_c
4133,CPT,Main,courier_c
4134,CPT,Main,courier_c
4135,CPT,Main,courier_c
4136,CPT,Main,courier_c
4138,CPT,Main,courier_c
4139,CPT,Main,courier_c
4140,CPT,Main,courier_c
4141,CPT,Main,courier_c
4142,CPT,Main,courier_c
4144,CPT,Main,courier_c
4145,CPT,Main,courier_c
4146,CPT,Main,courier_c
4147,CPT,Main,courier_c
4148,CPT,Main,courier_c
4150,CPT,Main,courier_c
4151,CPT,Main,courier_c
4152,CPT,Main,courier_c
4155,CPT,Main,courier_c
4156,CPT,Main,courier_c
4158,CPT,Main,courier_c
4160,CPT,Main,courier_c
4161,CPT,Main,courier_c
4162,CPT,Main,courier_c
4170,CPT,Main,courier_c
4171,CPT,Main,courier_c
4180,CPT,Main,courier_c
4181,CPT,Main,courier_c
4182,CPT,Main,courier_c
4183,CPT,Main,courier_c
4184,CPT,Main,courier_c
4185,CPT,Main,courier_c
4186,CPT,Main,courier_c
4187,CPT,Main,courier_c
4188,CPT,Main,courier_c
4192,CPT,Main,courier_c
4193,CPT,Main,courier_c
4200,CPT,Main,courier_c
4201,CPT,Main,courier_c
4202,CPT,Main,courier_c
4204,CPT,Main,courier_c
4206,CPT,Main,courier_c
4207,CPT,Main,courier_c
4209,CPT,Main,courier_c
4215,CPT,Main,courier_c
4216,CPT,Main,courier_c
4220,CPT,Main,courier_c
4221,CPT,Main,courier_c
4225,CPT,Main,courier_c
4226,CPT,Main,courier_c
4227,CPT,Main,courier_c
4230,CPT,Main,courier_c
4235,CPT,Main,courier_c
4240,CPT,Main,courier_c
4241,CPT,Main,courier_c
4242,CPT,Main,courier_c
4243,CPT,Main,courier_c
4244,CPT,Main,courier_c
4246,CPT,Main,courier_c
4247,CPT,Main,courier_c
4249,CPT,Main,courier_c
4250,CPT,Main,courier_c
4251,CPT,Main,courier_c
4252,CPT,Main,courier_c
4254,CPT,Main,courier_c
4255,CPT,Main,courier_c
4256,CPT,Main,courier_c
4258,CPT,Main,courier_c
4260,CPT,Main,courier_c
4261,CPT,Main,courier_c
4265,CPT,Main,courier_c
4270,CPT,Main,courier_c
4275,CPT,Main,courier_c
4276,CPT,Main,courier_c
4277,CPT,Main,courier_c
4278,CPT,Main,courier_c
4280,CPT,Main,courier_c
4281,CPT,Main,courier_c
4284,CPT,Main,courier_c
4285,CPT,Main,courier_c
4286,CPT,Main,courier_c
4295,CPT,Main,courier_c
4300,CPT,Main,courier_c
4301,CPT,Main,courier_c
4302,CPT,Main,courier_c
4309,CPT,Main,courier_c
4310,CPT,Main,courier_c
4311,CPT,Main,courier_c
4312,CPT,Main,courier_c
4319,CPT,Main,courier_c
4320,CPT,Main,courier_c
4321,CPT,Main,courier_c
4339,CPT,Main,courier_c
4340,CPT,Main,courier_c
4341,CPT,Main,courier_c
4342,CPT,Main,courier_c
4343,CPT,Main,courier_c
4344,CPT,Main,courier_c
4345,CPT,Main,courier_c
4348,CPT,Main,courier_c
4349,CPT,Main,courier_c
4350,CPT,Main,courier_c
4359,CPT,Main,courier_c
4360,CPT,Main,courier_c
4361,CPT,Main,courier_c
4362,CPT,Main,courier_c
4363,CPT,Main,courier_c
4380,CPT,Main,courier_c
4381,CPT,Main,courier_c
4390,CPT,Main,courier_c
4391,CPT,Main,courier_c
4392,CPT,Main,courier_c
4399,CPT,Main,courier_c
4400,CPT,Main,courier_c
4401,CPT,Main,courier_c
4402,CPT,Main,courier_c
4403,CPT,Main,courier_c
4404,CPT,Main,courier_c
4405,CPT,Main,courier_c
4406,CPT,Main,courier_c
4407,CPT,Main,courier_c
4409,CPT,Main,courier_c
4420,CPT,Main,courier_c
4422,CPT,Main,courier_c
4430,CPT,Main,courier_c
4431,CPT,Main,courier_c
4439,CPT,Main,courier_c
4449,CPT,Main,courier_c
4450,CPT,Main,courier_c
4451,CPT,Main,courier_c
4452,CPT,Main,courier_c
4453,CPT,Main,courier_c
4454,CPT,Main,courier_c
4455,CPT,Main,courier_c
4456,CPT,Main,courier_c
4457,CPT,Main,courier_c
4458,CPT,Main,courier_c
4459,CPT,Main,courier_c
4470,CPT,Main,courier_c
4480,CPT,Main,courier_c
4490,CPT,Main,courier_c
4491,CPT,Main,courier_c
4492,CPT,Main,courier_c
4493,CPT,Main,courier_c
4642,CPT,Main,courier_c
4643,CPT,Main,courier_c
4680,CPT,Main,courier_c
4681,CPT,Main,courier_c
4682,CPT,Main,courier_c
4683,CPT,Main,courier_c
4684,CPT,Main,courier_c
4685,CPT,Main,courier_c
4686,CPT,Main,courier_c
4687,CPT,Main,courier_c
4688,CPT,Main,courier_c
4689,CPT,Main,courier_c
4690,CPT,Main,courier_c
4691,CPT,Main,courier_c
4693,CPT,Main,courier_c
4700,CPT,Main,courier_c
4706,CPT,Main,courier_c
4710,CPT,Main,courier_c
4720,CPT,Main,courier_c
4730,CPT,Main,courier_c
4731,CPT,Main,courier_c
4735,CPT,Main,courier_c
4736,CPT,Main,courier_c
4737,CPT,Main,courier_c
4738,CPT,Main,courier_c
4740,CPT,Main,courier_c
4741,CPT,Main,courier_c
4742,CPT,Main,courier_c
4743,CPT,Main,courier_c
4744,CPT,Main,courier_c
4750,CPT,Main,courier_c
4751,CPT,Main,courier_c
4752,CPT,Main,courier_c
4753,CPT,Main,courier_c
4770,CPT,Main,courier_c
4771,CPT,Main,courier_c
4772,CPT,Main,courier_c
4773,CPT,Main,courier_c
4774,CPT,Main,courier_c
4775,CPT,Main,courier_c
4776,CPT,Main,courier_c
4777,CPT,Main,courier_c
4778,CPT,Main,courier_c
4779,CPT,Main,courier_c
4780,CPT,Main,courier_c
4781,CPT,Main,courier_c
4782,CPT,Main,courier_c
4783,CPT,Main,courier_c
4784,CPT,Main,courier_c
4785,CPT,Main,courier_c
4786,CPT,Main,courier_c
4787,CPT,Main,courier_c
4788,CPT,Main,courier_c
4789,CPT,Main,courier_c
4790,CPT,Main,courier_c
4791,CPT,Main,courier_c
4800,CPT,Main,courier_c
4801,CPT,Main,courier_c
4802,CPT,Main,courier_c
4803,CPT,Main,courier_c
4804,CPT,Main,courier_c
4806,CPT,Main,courier_c
4810,CPT,Main,courier_c
4811,CPT,Main,courier_c
4812,CPT,Main,courier_c
4813,CPT,Main,courier_c
4814,CPT,Main,courier_c
4816,CPT,Main,courier_c
4820,CPT,Main,courier_c
4821,CPT,Main,courier_c
4822,CPT,Main,courier_c
4824,CPT,Main,courier_c
4825,CPT,Main,courier_c
4826,CPT,Main,courier_c
4827,CPT,Main,courier_c
4828,CPT,Main,courier_c
4829,CPT,Main,courier_c
4920,CPT,Main,courier_c
4930,CPT,Main,courier_c
4931,CPT,Main,courier_c
4932,CPT,Main,courier_c
4933,CPT,Main,courier_c
4934,CPT,Main,courier_c
4935,CPT,Main,courier_c
4950,CPT,Main,courier_c
4960,CPT,Main,courier_c
4961,CPT,Main,courier_c
4962,CPT,Main,courier_c
4963,CPT,Main,courier_c
4964,CPT,Main,courier_c
4968,CPT,Main,courier_c
4980,CPT,Main,courier_c
4982,CPT,Main,courier_c
4990,CPT,Main,courier_c
4991,CPT,Main,courier_c
4992,CPT,Main,courier_c
4993,CPT,Main,courier_c
5000,CPT,Main,courier_c
5002,CPT,Main,courier_c
5003,CPT,Main,courier_c
5004,CPT,Main,courier_c
5005,CPT,Main,courier_c
5006,CPT,Main,courier_c
5007,CPT,Main,courier_c
5008,CPT,Main,courier_c
5010,CPT,Main,courier_c
5011,CPT,Main,courier_c
5012,CPT,Main,courier_c
5013,CPT,Main,courier_c
5014,CPT,Main,courier_c
5015,CPT,Main,courier_c
5016,CPT,Main,courier_c
5017,CPT,Main,courier_c
5018,CPT,Main,courier_c
5019,CPT,Main,courier_c
5020,CPT,Main,courier_c
5021,CPT,Main,courier_c
5024,CPT,Main,courier_c
5026,CPT,Main,courier_c
5035,CPT,Main,courier_c
5040,CPT,Main,courier_c
5041,CPT,Main,courier_c
5042,CPT,Main,courier_c
5043,CPT,Main,courier_c
5050,CPT,Main,courier_c
5051,CPT,Main,courier_c
5052,CPT,Main,courier_c
5054,CPT,Main,courier_c
5055,CPT,Main,courier_c
5056,CPT,Main,courier_c
5057,CPT,Main,courier_c
5058,CPT,Main,courier_c
5059,CPT,Main,courier_c
5070,CPT,Main,courier_c
5072,CPT,Main,courier_c
5073,CPT,Main,courier_c
5075,CPT,Main,courier_c
5079,CPT,Main,courier_c
5080,CPT,Main,courier_c
5081,CPT,Main,courier_c
5082,CPT,Main,courier_c
5083,CPT,Main,courier_c
5084,CPT,Main,courier_c
5085,CPT,Main,courier_c
5086,CPT,Main,courier_c
5087,CPT,Main,courier_c
5088,CPT,Main,courier_c
5089,CPT,Main,courier_c
5090,CPT,Main,courier_c
5091,CPT,Main,courier_c
5092,CPT,Main,courier_c
5093,CPT,Main,courier_c
5094,CPT,Main,courier_c
5095,CPT,Main,courier_c
5096,CPT,Main,courier_c
5097,CPT,Main,courier_c
5099,CPT,Main,courier_c
5100,CPT,Main,courier_c
5101,CPT,Main,courier_c
5102,CPT,Main,courier_c
5103,CPT,Main,courier_c
5104,CPT,Main,courier_c
5105,CPT,Main,courier_c
5106,CPT,Main,courier_c
5107,CPT,Main,courier_c
5108,CPT,Main,courier_c
5109,CPT,Main,courier_c
5110,CPT,Main,courier_c
5111,CPT,Main,courier_c
5112,CPT,Main,courier_c
5113,CPT,Main,courier_c
5114,CPT,Main,courier_c
5115,CPT,Main,courier_c
5116,CPT,Main,courier_c
5117,CPT,Main,courier_c
5118,CPT,Main,courier_c
5119,CPT,Main,courier_c
5120,CPT,Main,courier_c
5121,CPT,Main,courier_c
5122,CPT,Main,courier_c
5123,CPT,Main,courier_c
5124,CPT,Main,courier_c
5125,CPT,Main,courier_c
5127,CPT,Main,courier_c
5128,CPT,Main,courier_c
5129,CPT,Main,courier_c
5130,CPT,Main,courier_c
5131,CPT,Main,courier_c
5132,CPT,Main,courier_c
5133,CPT,Main,courier_c
5134,CPT,Main,courier_c
5135,CPT,Main,courier_c
5136,CPT,Main,courier_c
5137,CPT,Main,courier_c
5138,CPT,Main,courier_c
5139,CPT,Main,courier_c
5140,CPT,Main,courier_c
5141,CPT,Main,courier_c
5142,CPT,Main,courier_c
5143,CPT,Main,courier_c
5144,CPT,Main,courier_c
5145,CPT,Main,courier_c
5146,CPT,Main,courier_c
5147,CPT,Main,courier_c
5148,CPT,Main,courier_c
5149,CPT,Main,courier_c
5150,CPT,Main,courier_c
5160,CPT,Main,courier_c
5161,CPT,Main,courier_c
5162,CPT,Main,courier_c
5163,CPT,Main,courier_c
5164,CPT,Main,courier_c
5170,CPT,Main,courier_c
5171,CPT,Main,courier_c
5172,CPT,Main,courier_c
5173,CPT,Main,courier_c
5174,CPT,Main,courier_c
5180,CPT,Main,courier_c
5181,CPT,Main,courier_c
5182,CPT,Main,courier_c
5183,CPT,Main,courier_c
5184,CPT,Main,courier_c
5185,CPT,Main,courier_c
5186,CPT,Main,courier_c
5187,CPT,Main,courier_c
5188,CPT,Main,courier_c
5189,CPT,Main,courier_c
5190,CPT,Main,courier_c
5191,CPT,Main,courier_c
5200,CPT,Main,courier_c
5201,CPT,Main,courier_c
5204,CPT,Main,courier_c
5205,CPT,Main,courier_c
5206,CPT,Main,courier_c
5207,CPT,Main,courier_c
5208,CPT,Main,courier_c
5209,CPT,Main,courier_c
5210,CPT,Main,courier_c
5211,CPT,Main,courier_c
5212,CPT,Main,courier_c
5213,CPT,Main,courier_c
5214,CPT,Main,courier_c
5216,CPT,Main,courier_c
5217,CPT,Main,courier_c
5218,CPT,Main,courier_c
5219,CPT,Main,courier_c
5220,CPT,Main,courier_c
5221,CPT,Main,courier_c
5222,CPT,Main,courier_c
5225,CPT,Main,courier_c
5241,CPT,Main,courier_c
5247,CPT,Main,courier_c
5252,CPT,Main,courier_c
5253,CPT,Main,courier_c
5256,CPT,Main,courier_c
5257,CPT,Main,courier_c
5258,CPT,Main,courier_c
5259,CPT,Main,courier_c
5260,CPT,Main,courier_c
5264,CPT,Main,courier_c
5265,CPT,Main,courier_c
5272,CPT,Main,courier_c
5275,CPT,Main,courier_c
5280,CPT,Main,courier_c
5284,CPT,Main,courier_c
5288,CPT,Main,courier_c
5290,CPT,Main,courier_c
5292,CPT,Main,courier_c
5310,CPT,Main,courier_c
5311,CPT,Main,courier_c
5319,CPT,Main,courier_c
5320,CPT,Main,courier_c
5321,CPT,Main,courier_c
5322,CPT,Main,courier_c
5323,CPT,Main,courier_c
5325,CPT,Main,courier_c
5326,CPT,Main,courier_c
5327,CPT,Main,courier_c
5328,CPT,Main,courier_c
5329,CPT,Main,courier_c
5330,CPT,Main,courier_c
5331,CPT,Main,courier_c
5332,CPT,Main,courier_c
5341,CPT,Main,courier_c
5358,CPT,Main,courier_c
5359,CPT,Main,courier_c
5360,CPT,Main,courier_c
5361,CPT,Main,courier_c
5362,CPT,Main,courier_c
5363,CPT,Main,courier_c
5364,CPT,Main,courier_c
5365,CPT,Main,courier_c
5370,CPT,Main,courier_c
5375,CPT,Main,courier_c
5376,CPT,Main,courier_c
5377,CPT,Main,courier_c
5379,CPT,Main,courier_c
5380,CPT,Main,courier_c
5381,CPT,Main,courier_c
5382,CPT,Main,courier_c
5384,CPT,Main,courier_c
5400,CPT,Main,courier_c
5401,CPT,Main,courier_c
5402,CPT,Main,courier_c
5403,CPT,Main,courier_c
5404,CPT,Main,courier_c
5405,CPT,Main,courier_c
5410,CPT,Main,courier_c
5411,CPT,Main,courier_c
5412,CPT,Main,courier_c
5413,CPT,Main,courier_c
5414,CPT,Main,courier_c
5415,CPT,Main,courier_c
5416,CPT,Main,courier_c
5417,CPT,Main,courier_c
5418,CPT,Main,courier_c
5419,CPT,Main,courier_c
5420,CPT,Main,courier_c
5425,CPT,Main,courier_c
5435,CPT,Main,courier_c
5436,CPT,Main,courier_c
5437,CPT,Main,courier_c
5445,CPT,Main,courier_c
5446,CPT,Main,courier_c
5455,CPT,Main,courier_c
5460,CPT,Main,courier_c
5470,CPT,Main,courier_c
5480,CPT,Main,courier_c
5481,CPT,Main,courier_c
5483,CPT,Main,courier_c
5500,CPT,Main,courier_c
5501,CPT,Main,courier_c
5600,CPT,Main,courier_c
5601,CPT,Main,courier_c
5602,CPT,Main,courier_c
5604,CPT,Main,courier_c
5605,CPT,Main,courier_c
5606,CPT,Main,courier_c
5607,CPT,Main,courier_c
5608,CPT,Main,courier_c
5609,CPT,Main,courier_c
5610,CPT,Main,courier_c
5611,CPT,Main,courier_c
5612,CPT,Main,courier_c
5613,CPT,Main,courier_c
5614,CPT,Main,courier_c
5615,CPT,Main,courier_c
5616,CPT,Main,courier_c
5619,CPT,Main,courier_c
5620,CPT,Main,courier_c
5630,CPT,Main,courier_c
5640,CPT,Main,courier_c
5641,CPT,Main,courier_c
5642,CPT,Main,courier_c
5643,CPT,Main,courier_c
5644,CPT,Main,courier_c
5645,CPT,Main,courier_c
5660,CPT,Main,courier_c
5661,CPT,Main,courier_c
5662,CPT,Main,courier_c
5663,CPT,Main,courier_c
5664,CPT,Main,courier_c
5670,CPT,Main,courier_c
5671,CPT,Main,courier_c
5672,CPT,Main,courier_c
5680,CPT,Main,courier_c
5685,CPT,Main,courier_c
5686,CPT,Main,courier_c
5687,CPT,Main,courier_c
5688,CPT,Main,courier_c
5700,CPT,Main,courier_c
5701,CPT,Main,courier_c
5702,CPT,Main,courier_c
5703,CPT,Main,courier_c
5704,CPT,Main,courier_c
5705,CPT,Main,courier_c
5706,CPT,Main,courier_c
5707,CPT,Main,courier_c
5708,CPT,Main,courier_c
5709,CPT,Main,courier_c
5710,CPT,Main,courier_c
5711,CPT,Main,courier_c
5720,CPT,Main,courier_c
5721,CPT,Main,courier_c
5722,CPT,Main,courier_c
5730,CPT,Main,courier_c
5740,CPT,Main,courier_c
5750,CPT,Main,courier_c
5760,CPT,Main,courier_c
5780,CPT,Main,courier_c
5800,CPT,Main,courier_c
5805,CPT,Main,courier_c
5810,CPT,Main,courier_c
5820,CPT,Main,courier_c
5821,CPT,Main,courier_c
5824,CPT,Main,courier_c
5825,CPT,Main,courier_c
5827,CPT,Main,courier_c
5830,CPT,Main,courier_c
5850,CPT,Main,courier_c
5860,CPT,Main,courier_c
5870,CPT,Main,courier_c
5880,CPT,Main,courier_c
5881,CPT,Main,courier_c
5882,CPT,Main,courier_c
5883,CPT,Main,courier_c
5884,CPT,Main,courier_c
5900,CPT,Main,courier_c
5920,CPT,Main,courier_c
5930,CPT,Main,courier_c
5950,CPT,Main,courier_c
6000,CPT,Main,courier_c
6001,CPT,Main,courier_c
6002,CPT,Main,courier_c
6003,CPT,Main,courier_c
6004,CPT,Main,courier_c
6005,CPT,Main,courier_c
6006,CPT,Main,courier_c
6008,CPT,Main,courier_c
6011,CPT,Main,courier_c
6012,CPT,Main,courier_c
6013,CPT,Main,courier_c
6014,CPT,Main,courier_c
6015,CPT,Main,courier_c
6016,CPT,Main,courier_c
6017,CPT,Main,courier_c
6018,CPT,Main,courier_c
6019,CPT,Main,courier_c
6020,CPT,Main,courier_c
6021,CPT,Main,courier_c
6024,CPT,Main,courier_c
6025,CPT,Main,courier_c
6026,CPT,Main,courier_c
6027,CPT,Main,courier_c
6028,CPT,Main,courier_c
6029,CPT,Main,courier_c
6030,CPT,Main,courier_c
6031,CPT,Main,courier_c
6032,CPT,Main,courier_c
6033,CPT,Main,courier_c
6045,CPT,Main,courier_c
6055,CPT,Main,courier_c
6056,CPT,Main,courier_c
6057,CPT,Main,courier_c
6058,CPT,Main,courier_c
6059,CPT,Main,courier_c
6060,CPT,Main,courier_c
6061,CPT,Main,courier_c
6062,CPT,Main,courier_c
6063,CPT,Main,courier_c
6065,CPT,Main,courier_c
6070,CPT,Main,courier_c
6100,CPT,Main,courier_c
6105,CPT,Main,courier_c
6107,CPT,Main,courier_c
6109,CPT,Main,courier_c
6115,CPT,Main,courier_c
6120,CPT,Main,courier_c
6121,CPT,Main,courier_c
6125,CPT,Main,courier_c
6130,CPT,Main,courier_c
6131,CPT,Main,courier_c
6135,CPT,Main,courier_c
6139,CPT,Main,courier_c
6140,CPT,Main,courier_c
6141,CPT,Main,courier_c
6142,CPT,Main,courier_c
6143,CPT,Main,courier_c
6144,CPT,Main,courier_c
6145,CPT,Main,courier_c
6146,CPT,Main,courier_c
6148,CPT,Main,courier_c
6150,CPT,Main,courier_c
6166,CPT,Main,courier_c
6170,CPT,Main,courier_c
6171,CPT,Main,courier_c
6172,CPT,Main,courier_c
6173,CPT,Main,courier_c
6175,CPT,Main,courier_c
6180,CPT,Main,courier_c
6185,CPT,Main,courier_c
6186,CPT,Main,courier_c
6187,CPT,Main,courier_c
6188,CPT,Main,courier_c
6189,CPT,Main,courier_c
6190,CPT,Main,courier_c
6191,CPT,Main,courier_c
6200,CPT,Main,courier_c
